"style","brewery_id","beer_name","beer_id","abv","ibu","ounces","brewery_name","brewery_city","brewery_state","num_of_states","popularity"
"American Wild Ale",11,"Escoffier Bretta Ale",909,0.092,NA,16,"Brewery Vivant","Grand Rapids"," MI",4,"low"
"American Wild Ale",11,"Le Flaneur Ale",1785,0.073,NA,16,"Brewery Vivant","Grand Rapids"," MI",4,"low"
"Baltic Porter",47,"4Beans",2574,0.1,52,12,"Sixpoint Craft Ales","Brooklyn"," NY",3,"low"
"Baltic Porter",47,"3Beans",1020,0.099,85,12,"Sixpoint Craft Ales","Brooklyn"," NY",3,"low"
"Baltic Porter",523,"Baltic Porter",346,0.078,NA,16,"Uncommon Brewers","Santa Cruz"," CA",3,"low"
"Baltic Porter",128,"Double Brown Stout",1203,0.07,NA,12,"Deep Ellum Brewing Company","Dallas"," TX",3,"low"
"Baltic Porter",369,"He Said Baltic-Style Porter",1593,0.082,NA,12,"21st Amendment Brewery","San Francisco"," CA",3,"low"
"Baltic Porter",185,"Lake Monster",2247,0.082,25,16,"Oasis Texas Brewing Company","Austin"," TX",3,"low"
"Belgian Dark Ale",11,"Tart Side of the Moon",1136,0.098,NA,16,"Brewery Vivant","Grand Rapids"," MI",4,"low"
"Belgian Dark Ale",28,"Copperhead Amber",2216,0.052,18,16,"450 North Brewing Company","Columbus"," IN",4,"low"
"Belgian Dark Ale",369,"Monk's Blood",11,0.083,35,12,"21st Amendment Brewery","San Francisco"," CA",4,"low"
"Belgian Dark Ale",26,"Bourbon Barrel Batch 666: Sympathy for the Devil",2083,0.099,36,16,"Sun King Brewing Company","Indianapolis"," IN",4,"low"
"Belgian Dark Ale",11,"Undertaker",1977,0.067,NA,16,"Brewery Vivant","Grand Rapids"," MI",4,"low"
"Belgian Dark Ale",11,"Psychopomp",2416,0.062,NA,16,"Brewery Vivant","Grand Rapids"," MI",4,"low"
"Belgian Dark Ale",167,"15th Anniversary Abbey Ale (2012)",720,0.09,NA,16,"Oskar Blues Brewery","Longmont"," CO",4,"low"
"Belgian Dark Ale",11,"Agent a Deux",1959,0.065,NA,16,"Brewery Vivant","Grand Rapids"," MI",4,"low"
"Belgian Dark Ale",11,"Fat Paczki",2382,NA,NA,16,"Brewery Vivant","Grand Rapids"," MI",4,"low"
"Belgian Dark Ale",11,"Undertaker (2014)",1976,0.067,NA,16,"Brewery Vivant","Grand Rapids"," MI",4,"low"
"Belgian Dark Ale",11,"Mela",2091,0.062,NA,16,"Brewery Vivant","Grand Rapids"," MI",4,"low"
"Belgian IPA",27,"White Reaper",2432,0.07,61,16,"Evil Czech Brewery","Mishawaka"," IN",8,"high"
"Belgian IPA",69,"Suicide Blonde IPA",2514,0.07,NA,16,"Red Shedman Farm Brewery and Hop...","Mt. Airy"," MD",8,"high"
"Belgian IPA",11,"Nuit Serpent",2498,0.05,NA,16,"Brewery Vivant","Grand Rapids"," MI",8,"high"
"Belgian IPA",11,"Barrel Aged Triomphe",2541,0.065,NA,16,"Brewery Vivant","Grand Rapids"," MI",8,"high"
"Belgian IPA",11,"Tree Bucket",1947,0.093,NA,16,"Brewery Vivant","Grand Rapids"," MI",8,"high"
"Belgian IPA",11,"Triomphe",384,0.065,NA,16,"Brewery Vivant","Grand Rapids"," MI",8,"high"
"Belgian IPA",11,"Trebuchet Double IPA (2012)",669,0.097,NA,16,"Brewery Vivant","Grand Rapids"," MI",8,"high"
"Belgian IPA",26,"30 Min Coma",1948,NA,NA,16,"Sun King Brewing Company","Indianapolis"," IN",8,"high"
"Belgian IPA",531,"Tour de Nez Belgian IPA (Current)",538,0.08,NA,16,"Buckbean Brewing Company","Reno"," NV",8,"high"
"Belgian IPA",11,"The Grand Army",2476,0.055,NA,16,"Brewery Vivant","Grand Rapids"," MI",8,"high"
"Belgian IPA",281,"Groupe G",1895,0.076,65,16,"Headlands Brewing Company","Mill Valley"," CA",8,"high"
"Belgian IPA",425,"Belgorado",928,0.067,45,12,"Wynkoop Brewing Company","Denver"," CO",8,"high"
"Belgian IPA",178,"Troll Destroyer",1980,0.085,NA,12,"18th Street Brewery","Gary"," IN",8,"high"
"Belgian IPA",31,"Supermonk I.P.A.",1299,0.065,NA,12,"SanTan Brewing Company","Chandler"," AZ",8,"high"
"Belgian IPA",66,"One-Hit Wonderful",2532,0.075,NA,24,"Mikerphone Brewing","Chicago"," IL",8,"high"
"Belgian IPA",65,"Monkey Dancing On A Razor Blade",2537,0.085,NA,24,"SlapShot Brewing Company","Chicago"," IL",8,"high"
"Belgian IPA",11,"W.I.P.A Snappa",2086,0.053,NA,16,"Brewery Vivant","Grand Rapids"," MI",8,"high"
"Belgian IPA",11,"BRIPA",2092,0.062,NA,16,"Brewery Vivant","Grand Rapids"," MI",8,"high"
"Belgian Pale Ale",523,"Golden State Ale",347,0.064,NA,16,"Uncommon Brewers","Santa Cruz"," CA",16,"high"
"Belgian Pale Ale",45,"A Little Crazy",1133,0.068,NA,12,"Revolution Brewing Company","Chicago"," IL",16,"high"
"Belgian Pale Ale",411,"668 Neighbor of the Beast12 oz.",568,0.09,NA,12,"New England Brewing Company","Woodbridge"," CT",16,"high"
"Belgian Pale Ale",194,"Golden One",2207,0.068,NA,12,"Anthem Brewing Company","Oklahoma City"," OK",16,"high"
"Belgian Pale Ale",23,"Father's Beer",2612,0.05,NA,16,"Four Fathers Brewing ","Valparaiso"," IN",16,"high"
"Belgian Pale Ale",246,"Ballistic Blonde",2032,0.051,31,12,"Lucky Town Brewing Company","Jackson"," MS",16,"high"
"Belgian Pale Ale",411,"668 Neighbor of the Beast (16 oz.) (2010)",43,0.09,NA,16,"New England Brewing Company","Woodbridge"," CT",16,"high"
"Belgian Pale Ale",52,"Upslope Belgian Style Pale Ale",683,0.075,30,12,"Upslope Brewing Company","Boulder"," CO",16,"high"
"Belgian Pale Ale",182,"Blonde Hunny",2253,0.068,21,12,"Wild Wolf Brewing Company","Nellysford"," VA",16,"high"
"Belgian Pale Ale",11,"Solitude",385,0.06,NA,16,"Brewery Vivant","Grand Rapids"," MI",16,"high"
"Belgian Pale Ale",99,"Cortez Gold",2442,0.05,NA,32,"Mission Brewery","San Diego"," CA",16,"high"
"Belgian Pale Ale",11,"Coq D'Or",1974,0.05,NA,16,"Brewery Vivant","Grand Rapids"," MI",16,"high"
"Belgian Pale Ale",247,"Golden Fleece",2031,0.045,35,12,"Quest Brewing Company","Greenville"," SC",16,"high"
"Belgian Pale Ale",406,"Parcae Belgian Style Pale Ale",1454,0.05,20,16,"Fate Brewing Company","Boulder"," CO",16,"high"
"Belgian Pale Ale",11,"Earth-Like Planets",2381,NA,NA,16,"Brewery Vivant","Grand Rapids"," MI",16,"high"
"Belgian Pale Ale",263,"Ozzy",1079,0.073,NA,12,"The Brewer's Art","Baltimore"," MD",16,"high"
"Belgian Pale Ale",26,"Hop Up Offa That Brett (2014)",2085,0.058,20,16,"Sun King Brewing Company","Indianapolis"," IN",16,"high"
"Belgian Pale Ale",263,"Birdhouse Pale Ale",1945,0.05,NA,12,"The Brewer's Art","Baltimore"," MD",16,"high"
"Belgian Pale Ale",47,"Abigale",2443,0.08,NA,12,"Sixpoint Craft Ales","Brooklyn"," NY",16,"high"
"Belgian Pale Ale",207,"Quick WIT",2172,0.052,NA,12,"Fort George Brewery","Astoria"," OR",16,"high"
"Belgian Pale Ale",2,"Sho'nuff",2680,0.04,13,16,"Against the Grain Brewery","Louisville"," KY",16,"high"
"Belgian Pale Ale",11,"Star Runner",2636,0.06,NA,16,"Brewery Vivant","Grand Rapids"," MI",16,"high"
"Belgian Pale Ale",228,"The Citizen",185,0.07,NA,12,"DC Brau Brewing Company","Washington"," DC",16,"high"
"Belgian Pale Ale",357,"Belgian Style Session Ale",1625,0.045,21,12,"Manayunk Brewing Company","Philadelphia"," PA",16,"high"
"Belgian Strong Dark Ale",11,"Kludde",627,0.085,NA,16,"Brewery Vivant","Grand Rapids"," MI",6,"low"
"Belgian Strong Dark Ale",149,"Perpetual Darkness",2335,0.092,72,12,"Odyssey Beerwerks","Arvada"," CO",6,"low"
"Belgian Strong Dark Ale",376,"Aloha B’ak’tun",713,0.07,NA,12,"Maui Brewing Company","Lahaina"," HI",6,"low"
"Belgian Strong Dark Ale",355,"Bellingham Beer Week 2013 Collaboration",1637,0.08,NA,16,"Kulshan Brewery","Bellingham"," WA",6,"low"
"Belgian Strong Dark Ale",257,"Nuclear Winter",1663,0.086,NA,16,"Finch's Beer Company","Chicago"," IL",6,"low"
"Belgian Strong Dark Ale",28,"Barn Yeti",2220,0.09,NA,16,"450 North Brewing Company","Columbus"," IN",6,"low"
"Belgian Strong Pale Ale",165,"Sanctified",2249,0.099,NA,12,"Round Guys Brewing","Lansdale"," PA",5,"low"
"Belgian Strong Pale Ale",323,"Gran Met",1729,0.092,25,12,"Voodoo Brewery","Meadville"," PA",5,"low"
"Belgian Strong Pale Ale",11,"Sous Chef",2433,0.082,NA,16,"Brewery Vivant","Grand Rapids"," MI",5,"low"
"Belgian Strong Pale Ale",167,"Chaka",661,0.08,NA,16,"Oskar Blues Brewery","Longmont"," CO",5,"low"
"Belgian Strong Pale Ale",64,"Old Soul",2355,0.075,25,12,"Crazy Mountain Brewing Company","Edwards"," CO",5,"low"
"Belgian Strong Pale Ale",26,"Chaka",660,0.08,NA,16,"Sun King Brewing Company","Indianapolis"," IN",5,"low"
"Belgian Strong Pale Ale",525,"Triangle Belgian Golden Ale",113,0.08,NA,12,"Triangle Brewing Company","Durham"," NC",5,"low"
"Berliner Weissbier",48,"Blueberry Berliner Weisse",2571,0.055,NA,12,"White Birch Brewing","Hooksett"," NH",9,"high"
"Berliner Weissbier",66,"Daft Funk",2530,0.043,8,24,"Mikerphone Brewing","Chicago"," IL",9,"high"
"Berliner Weissbier",223,"Monkey Chased the Weasel",1941,0.039,9,16,"Carton Brewing Company","Atlantic Highlands"," NJ",9,"high"
"Berliner Weissbier",174,"Nomader Weiss",2283,0.04,NA,12,"Evil Twin Brewing","Brooklyn"," NY",9,"high"
"Berliner Weissbier",48,"Berliner Weisse",2570,0.055,NA,12,"White Birch Brewing","Hooksett"," NH",9,"high"
"Berliner Weissbier",411,"Weiss Trash Culture",1417,0.034,6,12,"New England Brewing Company","Woodbridge"," CT",9,"high"
"Berliner Weissbier",61,"Passion Fruit Prussia",2545,0.035,11,12,"4 Hands Brewing Company","Saint Louis"," MO",9,"high"
"Berliner Weissbier",48,"Raspberry Berliner Weisse",2573,0.055,NA,12,"White Birch Brewing","Hooksett"," NH",9,"high"
"Berliner Weissbier",374,"Wolfman's Berliner",1583,0.038,NA,12,"7venth Sun","Dunedin"," FL",9,"high"
"Berliner Weissbier",248,"Athena",2028,0.045,NA,12,"Creature Comforts","Athens"," GA",9,"high"
"Berliner Weissbier",67,"Yo Soy Un Berliner",2520,0.044,5,12,"Freetail Brewing Company","San Antonio"," TX",9,"high"
"Bière de Garde",11,"North French",1973,0.06,NA,16,"Brewery Vivant","Grand Rapids"," MI",3,"low"
"Bière de Garde",119,"Le Mort Vivant (2011)",555,0.069,23,12,"Southern Star Brewing Company","Conroe"," TX",3,"low"
"Bière de Garde",11,"Contemplation",1352,0.065,NA,16,"Brewery Vivant","Grand Rapids"," MI",3,"low"
"Bière de Garde",11,"Contemplation (2012)",873,0.065,NA,16,"Brewery Vivant","Grand Rapids"," MI",3,"low"
"Bière de Garde",11,"Verdun",2542,0.077,NA,16,"Brewery Vivant","Grand Rapids"," MI",3,"low"
"Bière de Garde",75,"Testudo",1041,0.045,NA,12,"Two Brothers Brewing Company","Warrenville"," IL",3,"low"
"Bière de Garde",119,"Le Mort Vivant",1740,0.069,23,12,"Southern Star Brewing Company","Conroe"," TX",3,"low"
"Bock",142,"Cubano Espresso",2349,0.055,25,12,"Cigar City Brewing Company","Tampa"," FL",7,"high"
"Bock",258,"LuckenBock",1972,0.07,18,16,"South Austin Brewery","South Austin"," TX",7,"high"
"Bock",133,"Rip Van Winkle (Current)",2348,0.08,NA,12,"Weston Brewing Company","Weston"," MO",7,"high"
"Bock",135,"Huber Bock (2014)",2359,0.054,NA,16,"Minhas Craft Brewery","Monroe"," WI",7,"high"
"Bock",500,"Bodacious Bock",825,0.075,NA,16,"Wildwood Brewing Company","Stevensville"," MT",7,"high"
"Bock",301,"Samuel Adams Winter Lager",1427,0.056,NA,12,"Boston Beer Company","Boston"," MA",7,"high"
"Bock",144,"Narragansett Bock",315,0.065,32,16,"Narragansett Brewing Company","Providence"," RI",7,"high"
"Braggot",283,"Golden Frau Honey Wheat",122,0.075,NA,12,"Thunderhead Brewing Company","Kearney"," NE",1,"low"
"California Common / Steam Beer",293,"Tarnation California-Style Lager",1855,0.053,NA,12,"Baxter Brewing Company","Lewiston"," ME",6,"low"
"California Common / Steam Beer",400,"Rocket Bike American Lager",645,0.04,NA,16,"Moab Brewery","Moab"," UT",6,"low"
"California Common / Steam Beer",36,"Brotherhood Steam",2102,0.056,NA,12,"Anchor Brewing Company","San Francisco"," CA",6,"low"
"California Common / Steam Beer",221,"West Portal Colorado Common Summer Ale",1422,0.041,NA,16,"Big Choice Brewing","Broomfield"," CO",6,"low"
"California Common / Steam Beer",259,"Wagon Party",1966,0.054,55,12,"Bauhaus Brew Labs","Minneapolis"," MN",6,"low"
"California Common / Steam Beer",22,"Yoshi's Nectar",2614,0.053,27,16,"Three Pints Brewing","Martinsville"," IN",6,"low"
"Chile Beer",315,"Hot Date Ale",1791,0.06,20,16,"Piney River Brewing Company","Bucryus"," MO",2,"low"
"Chile Beer",133,"L'il Lucy's Hot Pepper Ale",2341,0.049,28,12,"Weston Brewing Company","Weston"," MO",2,"low"
"Chile Beer",425,"Patty's Chile Beer",1345,0.042,NA,12,"Wynkoop Brewing Company","Denver"," CO",2,"low"
"Cider",412,"Dry Cider",1416,0.065,NA,16,"Seattle Cider Company","Seattle"," WA",8,"high"
"Cider",417,"Helen's Blend",1405,0.05,NA,12,"Jack's Hard Cider (Hauser Estate...","Biglerville"," PA",8,"high"
"Cider",426,"Magic Apple",1341,0.05,NA,12,"Ciderboys","Stevens Point"," WI",8,"high"
